ID_MUNICIPIO,PARTIDO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
2106409,PDT,0.973,0.027,0.0,0.93,0.017,0.053
2106508,PCdoB,0.977,0.023,0.0,0.95,0.022,0.028
2106607,DEM,0.921,0.063,0.016,0.917,0.037,0.046
2106631,PDT,0.916,0.072,0.012,0.979,0.014,0.007
2106672,REPUBLICANOS,1.0,0.0,0.0,1.0,0.0,0.0
2106706,REPUBLICANOS,0.985,0.011,0.004,0.929,0.023,0.048
2106755,PL,0.984,0.012,0.004,0.994,0.0,0.006
2106805,PP,0.977,0.014,0.009,0.973,0.016,0.011
2106904,PL,0.847,0.14,0.013,0.883,0.088,0.029
2107001,PTB,0.893,0.08,0.027,0.976,0.008,0.016
2107100,PL,0.992,0.008,0.0,0.951,0.006,0.043
2107209,PDT,0.956,0.035,0.009,0.96,0.024,0.016
2107258,PCdoB,0.982,0.018,0.0,0.978,0.022,0.0
2107308,PL,0.899,0.058,0.043,0.92,0.027,0.053
2107357,PP,0.953,0.041,0.006,0.963,0.018,0.019
2107407,PCdoB,0.904,0.089,0.007,0.942,0.041,0.017
2107456,PDT,0.947,0.044,0.009,0.95,0.0,0.05
2107506,PCdoB,0.956,0.044,0.0,0.961,0.036,0.003
2107605,REPUBLICANOS,0.97,0.023,0.007,0.901,0.045,0.054
2107704,PTB,0.916,0.072,0.012,0.896,0.062,0.042
2107803,PROS,0.93,0.059,0.011,0.931,0.041,0.028
2107902,PTB,0.955,0.045,0.0,0.981,0.007,0.012
2108009,PTB,0.991,0.003,0.006,0.997,0.003,0.0
2108108,PP,0.962,0.029,0.009,0.959,0.029,0.012
2108207,SOLIDARIEDADE,0.981,0.015,0.004,0.98,0.008,0.012
2108256,PCdoB,0.986,0.012,0.002,0.98,0.012,0.008
2108306,PP,0.933,0.062,0.005,0.917,0.04,0.043
2108405,PCdoB,0.955,0.045,0.0,0.951,0.044,0.005
2108454,PP,0.949,0.042,0.009,0.915,0.018,0.067
2108504,REPUBLICANOS,0.931,0.051,0.018,0.907,0.059,0.034
2108603,PP,0.974,0.023,0.003,0.952,0.017,0.031
2108702,PL,0.958,0.031,0.011,0.887,0.039,0.074
2108801,REPUBLICANOS,0.964,0.032,0.004,0.933,0.026,0.041
2108900,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2109007,PDT,1.0,0.0,0.0,0.997,0.0,0.003
2109056,PL,0.978,0.022,0.0,0.981,0.009,0.01
2109106,REPUBLICANOS,0.922,0.069,0.009,0.944,0.04,0.016
2109205,PL,0.956,0.029,0.015,0.923,0.055,0.022
2109239,REPUBLICANOS,0.969,0.031,0.0,1.0,0.0,0.0
2109270,PCdoB,1.0,0.0,0.0,0.989,0.0,0.011
2109304,PDT,0.949,0.046,0.005,0.907,0.051,0.042
2109403,REPUBLICANOS,0.931,0.056,0.013,0.899,0.036,0.065
2109452,PL,0.974,0.026,0.0,0.982,0.018,0.0
2109502,PATRIOTA,0.984,0.014,0.002,0.988,0.005,0.007
2109551,PDT,0.978,0.014,0.008,0.906,0.043,0.051
2109601,PSC,0.933,0.062,0.005,0.956,0.024,0.02
2109700,PP,0.988,0.0,0.012,0.959,0.0,0.041
2109759,PP,0.96,0.04,0.0,0.907,0.013,0.08
2109809,PTB,0.966,0.021,0.013,0.907,0.011,0.082
2109908,REPUBLICANOS,0.931,0.056,0.013,0.949,0.026,0.025
2110005,PP,0.974,0.026,0.0,0.977,0.015,0.008
2110039,PL,0.985,0.009,0.006,0.939,0.024,0.037
2110104,MDB,0.991,0.0,0.009,0.957,0.002,0.041
2110203,PMN,0.992,0.008,0.0,0.955,0.009,0.036
2110237,PL,0.982,0.012,0.006,1.0,0.0,0.0
2110278,PCdoB,0.884,0.112,0.004,0.9,0.043,0.057
2110302,PDT,0.979,0.017,0.004,0.967,0.024,0.009
2110401,PSC,0.973,0.024,0.003,0.968,0.002,0.03
2110500,PL,0.958,0.035,0.007,0.974,0.017,0.009
2110609,PDT,0.971,0.029,0.0,0.969,0.022,0.009
2110658,REPUBLICANOS,0.988,0.012,0.0,1.0,0.0,0.0
2110708,PP,0.962,0.035,0.003,0.963,0.025,0.012
2110807,PCdoB,0.762,0.222,0.016,0.982,0.018,0.0
2110856,PSL,0.918,0.082,0.0,0.914,0.069,0.017
2110906,PCdoB,0.988,0.012,0.0,0.994,0.006,0.0
2111003,PSC,0.918,0.082,0.0,0.897,0.05,0.053
2111029,REPUBLICANOS,0.946,0.041,0.013,0.924,0.038,0.038
2111052,PCdoB,0.973,0.027,0.0,0.977,0.017,0.006
2111078,REPUBLICANOS,0.96,0.037,0.003,0.962,0.017,0.021
2111102,PTB,0.968,0.026,0.006,0.945,0.034,0.021
2111201,PL,0.985,0.015,0.0,0.989,0.008,0.003
2111250,REPUBLICANOS,0.885,0.096,0.019,0.933,0.022,0.045
2111409,PDT,0.902,0.096,0.002,0.878,0.114,0.008
2111508,PSB,0.977,0.021,0.002,0.944,0.026,0.03
2111532,PTB,0.96,0.04,0.0,0.994,0.0,0.006
2111573,PSL,1.0,0.0,0.0,0.98,0.02,0.0
2111607,PSD,0.953,0.047,0.0,0.938,0.055,0.007
2111631,PDT,0.854,0.135,0.011,0.946,0.043,0.011
2111672,PTB,0.929,0.071,0.0,0.955,0.015,0.03
2111706,DEM,0.95,0.05,0.0,0.947,0.017,0.036
2111722,PL,0.933,0.055,0.012,0.937,0.031,0.032
2111748,PCdoB,0.988,0.012,0.0,0.964,0.0,0.036
2111763,REPUBLICANOS,0.902,0.082,0.016,0.868,0.097,0.035
2111789,PL,0.99,0.0,0.01,0.978,0.0,0.022
2111805,PDT,0.97,0.03,0.0,0.928,0.034,0.038
2111904,CIDADANIA,0.985,0.015,0.0,0.962,0.0,0.038
2111953,DEM,0.973,0.027,0.0,1.0,0.0,0.0
2112001,REPUBLICANOS,0.943,0.057,0.0,0.908,0.071,0.021
2112100,PATRIOTA,0.92,0.073,0.007,0.956,0.007,0.037
2112209,PSB,0.999,0.0,0.001,0.998,0.002,0.0
2112233,PDT,0.995,0.005,0.0,0.986,0.009,0.005
2112274,PL,0.947,0.045,0.008,0.99,0.0,0.01
2112308,SOLIDARIEDADE,0.979,0.019,0.002,0.974,0.015,0.011
2112407,REPUBLICANOS,0.977,0.021,0.002,0.981,0.011,0.008
2112456,PTB,0.971,0.022,0.007,0.924,0.019,0.057
2112506,PDT,0.888,0.104,0.008,0.879,0.078,0.043
2112605,PSC,0.986,0.014,0.0,0.967,0.017,0.016
2112704,PCdoB,1.0,0.0,0.0,1.0,0.0,0.0
2112803,PL,0.967,0.032,0.001,0.967,0.012,0.021
2112852,PL,0.952,0.048,0.0,0.939,0.022,0.039
2112902,PL,0.975,0.023,0.002,0.972,0.002,0.026
2113009,DEM,0.965,0.027,0.008,0.942,0.04,0.018
2114007,PL,0.944,0.051,0.005,0.912,0.028,0.06
2200053,PSD,0.988,0.012,0.0,1.0,0.0,0.0
2200103,MDB,0.987,0.0,0.013,1.0,0.0,0.0
2200202,PSD,0.996,0.004,0.0,1.0,0.0,0.0
2200251,PT,0.986,0.014,0.0,0.978,0.0,0.022
2200277,PT,0.958,0.042,0.0,0.985,0.015,0.0
2200301,PSD,0.983,0.008,0.009,1.0,0.0,0.0
2200400,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2200459,MDB,0.968,0.022,0.01,0.986,0.0,0.014
2200509,PP,0.979,0.021,0.0,0.981,0.019,0.0
2200608,MDB,0.989,0.011,0.0,1.0,0.0,0.0
2200707,REPUBLICANOS,1.0,0.0,0.0,0.988,0.012,0.0
2200806,PSB,1.0,0.0,0.0,1.0,0.0,0.0
2200905,PTB,0.981,0.019,0.0,0.955,0.011,0.034
2200954,PTB,1.0,0.0,0.0,1.0,0.0,0.0
2201002,PP,0.957,0.043,0.0,0.969,0.031,0.0
2201051,PSD,0.967,0.033,0.0,0.974,0.013,0.013
2201101,MDB,0.974,0.026,0.0,1.0,0.0,0.0
2201150,PSB,0.982,0.018,0.0,1.0,0.0,0.0
2201176,MDB,1.0,0.0,0.0,0.915,0.085,0.0
2201200,PSD,0.989,0.011,0.0,0.989,0.005,0.006
2201309,PT,0.879,0.086,0.035,0.818,0.045,0.137
2201408,PSD,0.96,0.013,0.027,0.983,0.017,0.0
2201507,PP,0.988,0.006,0.006,0.985,0.0,0.015
2201556,PT,0.985,0.015,0.0,1.0,0.0,0.0
2201572,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2201606,PTB,0.986,0.014,0.0,0.983,0.0,0.017
2201705,REPUBLICANOS,0.943,0.057,0.0,0.965,0.0,0.035
2201739,PP,0.845,0.136,0.019,0.945,0.037,0.018
2201770,PP,0.991,0.009,0.0,0.984,0.008,0.008
2201804,PP,1.0,0.0,0.0,1.0,0.0,0.0
2201903,MDB,1.0,0.0,0.0,0.997,0.0,0.003
2201919,DC,0.952,0.048,0.0,0.979,0.0,0.021
2201929,MDB,0.889,0.111,0.0,0.958,0.014,0.028
2201945,PT,0.988,0.012,0.0,0.989,0.0,0.011
2201960,PP,1.0,0.0,0.0,0.976,0.0,0.024
2201988,PT,1.0,0.0,0.0,1.0,0.0,0.0
2202000,PP,0.98,0.013,0.007,0.978,0.0,0.022
2202026,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2202059,PP,1.0,0.0,0.0,0.985,0.015,0.0
2202075,PP,1.0,0.0,0.0,1.0,0.0,0.0
2202083,REPUBLICANOS,1.0,0.0,0.0,1.0,0.0,0.0
2202091,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2202109,PL,0.895,0.105,0.0,0.962,0.0,0.038
2202117,PTB,0.868,0.066,0.066,0.986,0.0,0.014
2202133,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2202174,PSD,0.992,0.008,0.0,0.961,0.008,0.031
2202208,MDB,0.998,0.002,0.0,1.0,0.0,0.0
2202251,PT,0.936,0.064,0.0,0.968,0.016,0.016
2202307,PP,0.946,0.041,0.013,0.993,0.0,0.007
2202406,PP,0.977,0.023,0.0,0.955,0.013,0.032
2202455,PT,1.0,0.0,0.0,1.0,0.0,0.0
2202505,PP,0.862,0.09,0.048,0.726,0.179,0.095
2202539,PT,0.871,0.119,0.01,0.877,0.062,0.061
2202554,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2202604,PT,0.996,0.004,0.0,0.989,0.011,0.0
2202653,PP,0.79,0.185,0.025,0.935,0.033,0.032
2202703,PT,0.972,0.028,0.0,0.98,0.02,0.0
2202711,PP,0.919,0.081,0.0,1.0,0.0,0.0
2202729,PT,1.0,0.0,0.0,1.0,0.0,0.0
2202737,PT,0.987,0.013,0.0,0.978,0.0,0.022
2202752,MDB,0.867,0.133,0.0,0.932,0.0,0.068
2202778,PL,1.0,0.0,0.0,0.989,0.011,0.0
2202802,PSD,0.94,0.06,0.0,0.932,0.068,0.0
2202851,PSB,0.963,0.019,0.018,0.906,0.082,0.012
2202901,PP,0.978,0.006,0.016,0.963,0.02,0.017
2203008,PTB,0.954,0.018,0.028,0.984,0.0,0.016
2203107,PT,0.753,0.226,0.021,0.735,0.184,0.081
2203206,PP,1.0,0.0,0.0,0.988,0.0,0.012
2203230,PP,0.968,0.032,0.0,0.972,0.0,0.028
2203255,MDB,0.991,0.0,0.009,1.0,0.0,0.0
2203271,MDB,1.0,0.0,0.0,0.989,0.0,0.011
2203305,PP,1.0,0.0,0.0,1.0,0.0,0.0
2203354,PP,0.961,0.019,0.02,0.957,0.0,0.043
2203404,REPUBLICANOS,1.0,0.0,0.0,1.0,0.0,0.0
2203420,PTB,1.0,0.0,0.0,1.0,0.0,0.0
2203453,PP,1.0,0.0,0.0,1.0,0.0,0.0
2203503,PP,1.0,0.0,0.0,0.99,0.01,0.0
2203602,PSD,0.977,0.023,0.0,1.0,0.0,0.0
2203701,MDB,0.984,0.012,0.004,0.996,0.0,0.004
2203750,REPUBLICANOS,0.873,0.078,0.049,0.86,0.04,0.1
2203800,MDB,0.859,0.115,0.026,0.983,0.017,0.0
2203859,PTB,1.0,0.0,0.0,1.0,0.0,0.0
2203909,PP,0.967,0.031,0.002,0.99,0.0,0.01
2204006,PP,1.0,0.0,0.0,0.983,0.017,0.0
2204105,REPUBLICANOS,0.814,0.171,0.015,0.984,0.016,0.0
2204154,PP,1.0,0.0,0.0,1.0,0.0,0.0
2204204,PSD,0.99,0.0,0.01,0.965,0.012,0.023
2204303,PSD,0.991,0.009,0.0,1.0,0.0,0.0
2204352,PP,0.987,0.013,0.0,0.988,0.0,0.012
2204402,PP,0.876,0.044,0.08,0.913,0.0,0.087
2204501,PSD,0.959,0.041,0.0,0.922,0.058,0.02
2204550,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2204600,PT,1.0,0.0,0.0,1.0,0.0,0.0
2204659,PP,0.965,0.026,0.009,0.992,0.0,0.008
2204709,PP,1.0,0.0,0.0,1.0,0.0,0.0
2204808,PT,1.0,0.0,0.0,1.0,0.0,0.0
2204907,PP,0.993,0.007,0.0,1.0,0.0,0.0
2205003,REPUBLICANOS,0.981,0.019,0.0,0.984,0.016,0.0
2205102,MDB,0.984,0.0,0.016,0.899,0.0,0.101
2205151,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2205201,PSD,0.985,0.015,0.0,1.0,0.0,0.0
2205250,PP,1.0,0.0,0.0,0.981,0.0,0.019
2205276,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2205300,PL,0.843,0.143,0.014,0.935,0.043,0.022
2205359,PSD,0.923,0.077,0.0,0.981,0.0,0.019
2205409,PT,0.967,0.033,0.0,0.981,0.019,0.0
2205458,MDB,0.946,0.054,0.0,0.991,0.0,0.009
2205508,PP,0.981,0.019,0.0,0.986,0.005,0.009
2205516,PT,0.908,0.092,0.0,1.0,0.0,0.0
2205524,PP,1.0,0.0,0.0,0.944,0.028,0.028
2205532,MDB,1.0,0.0,0.0,0.958,0.014,0.028
2205540,PTB,1.0,0.0,0.0,1.0,0.0,0.0
2205557,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2205565,PSD,0.957,0.043,0.0,0.985,0.015,0.0
2205573,PT,0.989,0.011,0.0,1.0,0.0,0.0
2205581,MDB,0.793,0.207,0.0,1.0,0.0,0.0
2205599,PP,1.0,0.0,0.0,0.988,0.0,0.012
2205607,PP,0.983,0.0,0.017,1.0,0.0,0.0
2205706,PL,0.917,0.075,0.008,0.964,0.009,0.027
2205805,PTB,0.871,0.112,0.017,0.928,0.024,0.048
2205854,PP,0.976,0.024,0.0,0.938,0.034,0.028
2205904,MDB,0.971,0.014,0.015,0.947,0.0,0.053
2205953,PP,1.0,0.0,0.0,1.0,0.0,0.0
2206001,MDB,0.887,0.081,0.032,1.0,0.0,0.0
2206050,PP,0.877,0.123,0.0,0.966,0.017,0.017
2206100,PTB,0.964,0.036,0.0,0.936,0.032,0.032
2206209,PL,0.795,0.203,0.002,0.841,0.148,0.011
2206308,PP,0.762,0.238,0.0,1.0,0.0,0.0
2206357,PP,0.928,0.063,0.009,0.973,0.014,0.013
2206407,PSD,0.876,0.118,0.006,0.977,0.015,0.008
2206506,PP,1.0,0.0,0.0,1.0,0.0,0.0
2206605,PSD,0.911,0.077,0.012,0.961,0.019,0.02
2206654,PP,0.875,0.08,0.045,0.982,0.0,0.018
2206670,PSD,0.881,0.109,0.01,0.955,0.036,0.009
2206704,PSD,0.989,0.011,0.0,0.97,0.02,0.01
2206720,PT,0.939,0.045,0.016,0.921,0.073,0.006
2206753,PSD,0.969,0.0,0.031,1.0,0.0,0.0
2206803,PSD,0.929,0.016,0.055,0.945,0.018,0.037
2206902,PP,1.0,0.0,0.0,0.656,0.313,0.031
2206951,PT,1.0,0.0,0.0,1.0,0.0,0.0
2207009,PP,0.995,0.005,0.0,1.0,0.0,0.0
2207108,PP,1.0,0.0,0.0,1.0,0.0,0.0
2207207,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2207306,PP,0.979,0.021,0.0,0.866,0.09,0.044
2207355,PL,1.0,0.0,0.0,1.0,0.0,0.0
2207405,PP,1.0,0.0,0.0,1.0,0.0,0.0
2207504,PTB,0.942,0.058,0.0,0.991,0.009,0.0
2207553,PP,0.981,0.019,0.0,0.974,0.0,0.026
2207603,PP,0.911,0.081,0.008,0.878,0.082,0.04
2207702,DEM,0.945,0.043,0.012,0.991,0.005,0.004
2207751,PSDB,0.958,0.0,0.042,1.0,0.0,0.0
2207777,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2207793,PP,1.0,0.0,0.0,1.0,0.0,0.0
2207801,PSD,0.934,0.066,0.0,0.984,0.016,0.0
2207850,PSD,0.877,0.105,0.018,0.897,0.077,0.026
2207900,PP,0.994,0.006,0.0,0.99,0.002,0.008
2207934,PP,0.969,0.031,0.0,0.944,0.037,0.019
2207959,PP,1.0,0.0,0.0,0.981,0.0,0.019
2208007,PP,0.94,0.037,0.023,0.973,0.009,0.018
2208106,PTB,0.9,0.1,0.0,0.987,0.013,0.0
2208205,PP,0.991,0.0,0.009,0.97,0.0,0.03
2208304,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2208403,PTB,0.956,0.043,0.001,0.99,0.01,0.0
2208502,PP,0.995,0.005,0.0,1.0,0.0,0.0
2208551,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2208601,PP,0.895,0.105,0.0,1.0,0.0,0.0
2208650,PP,0.904,0.072,0.024,0.984,0.016,0.0
2208700,PP,0.862,0.099,0.039,0.952,0.019,0.029
2208809,PSD,0.914,0.081,0.005,0.958,0.028,0.014
2208858,PP,1.0,0.0,0.0,0.966,0.0,0.034
2208874,MDB,1.0,0.0,0.0,0.952,0.024,0.024
2208908,PT,1.0,0.0,0.0,0.945,0.014,0.041
2209005,PP,1.0,0.0,0.0,1.0,0.0,0.0
2209104,PTB,1.0,0.0,0.0,1.0,0.0,0.0
2209153,PP,1.0,0.0,0.0,0.875,0.063,0.062
2209203,PP,0.973,0.027,0.0,0.985,0.0,0.015
2209302,PL,0.836,0.045,0.119,0.944,0.042,0.014
2209351,PP,0.981,0.019,0.0,0.981,0.0,0.019
2209377,PT,1.0,0.0,0.0,0.954,0.034,0.012
2209401,PP,1.0,0.0,0.0,0.909,0.091,0.0
2209450,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2209500,REPUBLICANOS,1.0,0.0,0.0,1.0,0.0,0.0
2209559,MDB,1.0,0.0,0.0,0.96,0.04,0.0
2209609,PP,1.0,0.0,0.0,0.979,0.021,0.0
2209658,PP,0.721,0.256,0.023,0.948,0.042,0.01
2209708,PP,0.984,0.016,0.0,0.971,0.014,0.015
2209757,PP,1.0,0.0,0.0,0.896,0.042,0.062
2209807,PP,1.0,0.0,0.0,1.0,0.0,0.0
2209856,MDB,0.965,0.018,0.017,1.0,0.0,0.0
2209872,PP,0.989,0.0,0.011,0.969,0.0,0.031
2209906,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2209955,PP,1.0,0.0,0.0,0.98,0.02,0.0
2209971,PT,0.992,0.008,0.0,1.0,0.0,0.0
2210003,MDB,0.992,0.004,0.004,1.0,0.0,0.0
2210052,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2210102,PP,1.0,0.0,0.0,0.981,0.019,0.0
2210201,MDB,0.977,0.0,0.023,1.0,0.0,0.0
2210300,PSB,1.0,0.0,0.0,1.0,0.0,0.0
2210359,PSD,1.0,0.0,0.0,0.966,0.0,0.034
2210375,PP,1.0,0.0,0.0,1.0,0.0,0.0
2210391,MDB,0.864,0.114,0.022,1.0,0.0,0.0
2210409,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2210508,PP,0.985,0.015,0.0,0.986,0.007,0.007
2210607,PP,0.995,0.005,0.0,0.97,0.018,0.012
2210623,PSD,0.917,0.083,0.0,0.952,0.016,0.032
2210631,PSD,0.905,0.083,0.012,0.938,0.031,0.031
2210656,PP,0.976,0.008,0.016,0.97,0.0,0.03
2210706,PP,1.0,0.0,0.0,1.0,0.0,0.0
2210805,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2210904,MDB,0.933,0.067,0.0,0.952,0.032,0.016
2210938,PP,0.959,0.041,0.0,0.941,0.029,0.03
2210953,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2210979,PP,0.891,0.109,0.0,0.789,0.211,0.0
2211100,DEM,1.0,0.0,0.0,1.0,0.0,0.0
2211209,PP,0.995,0.003,0.002,0.99,0.0,0.01
2211308,PP,0.912,0.083,0.005,0.951,0.014,0.035
2211357,REPUBLICANOS,0.95,0.05,0.0,0.946,0.0,0.054
2211407,REPUBLICANOS,0.983,0.0,0.017,1.0,0.0,0.0
2211506,PSD,0.962,0.019,0.019,0.953,0.023,0.024
2211605,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2211704,PP,1.0,0.0,0.0,1.0,0.0,0.0
2300101,PT,1.0,0.0,0.0,1.0,0.0,0.0
2300150,PDT,0.996,0.0,0.004,0.995,0.0,0.005
2300200,PSB,0.999,0.001,0.0,0.989,0.008,0.003
2300309,MDB,1.0,0.0,0.0,0.998,0.0,0.002
2300408,PSD,1.0,0.0,0.0,0.987,0.004,0.009
2300507,PDT,1.0,0.0,0.0,0.908,0.05,0.042
2300606,PT,1.0,0.0,0.0,1.0,0.0,0.0
2300705,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2300754,PTB,0.996,0.003,0.001,0.997,0.0,0.003
2300804,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2300903,PT,1.0,0.0,0.0,1.0,0.0,0.0
2301000,PL,0.998,0.002,0.0,0.997,0.0,0.003
2301109,PTB,1.0,0.0,0.0,0.998,0.0,0.002
2301208,PDT,1.0,0.0,0.0,0.997,0.0,0.003
2301257,PT,1.0,0.0,0.0,1.0,0.0,0.0
2301307,PDT,1.0,0.0,0.0,0.982,0.0,0.018
2301406,REPUBLICANOS,1.0,0.0,0.0,0.979,0.01,0.011
2301505,MDB,1.0,0.0,0.0,0.991,0.0,0.009
2301604,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2301703,PSD,1.0,0.0,0.0,0.987,0.013,0.0
2301802,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2301851,PDT,0.962,0.038,0.0,0.986,0.0,0.014
2301901,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2301950,PSD,1.0,0.0,0.0,0.997,0.0,0.003
2302008,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2302057,PDT,1.0,0.0,0.0,0.996,0.0,0.004
2302107,PL,1.0,0.0,0.0,1.0,0.0,0.0
2302206,PL,0.96,0.039,0.001,0.987,0.012,0.001
2302305,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2302404,SOLIDARIEDADE,0.975,0.025,0.0,0.99,0.003,0.007
2302503,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2302602,PDT,1.0,0.0,0.0,0.999,0.0,0.001
2302701,PDT,0.996,0.004,0.0,0.991,0.003,0.006
2302800,DEM,1.0,0.0,0.0,1.0,0.0,0.0
2302909,PSD,1.0,0.0,0.0,0.996,0.0,0.004
2303006,PDT,1.0,0.0,0.0,0.985,0.008,0.007
2303105,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2303204,PDT,0.987,0.013,0.0,0.995,0.005,0.0
2303303,PL,1.0,0.0,0.0,1.0,0.0,0.0
2303402,PDT,1.0,0.0,0.0,0.992,0.008,0.0
2303501,CIDADANIA,0.999,0.001,0.0,0.999,0.001,0.0
2303600,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2303659,PDT,1.0,0.0,0.0,0.985,0.015,0.0
2303808,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2303907,PDT,1.0,0.0,0.0,0.989,0.0,0.011
2303931,PL,1.0,0.0,0.0,0.989,0.005,0.006
2303956,PDT,0.985,0.015,0.0,0.996,0.0,0.004
2304004,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2304103,SOLIDARIEDADE,0.999,0.0,0.001,0.996,0.001,0.003
2304202,PT,1.0,0.0,0.0,1.0,0.0,0.0
2304236,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2304251,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
2304269,PDT,1.0,0.0,0.0,0.993,0.007,0.0
2304277,PDT,1.0,0.0,0.0,0.979,0.011,0.01
2304285,PL,1.0,0.0,0.0,1.0,0.0,0.0
2304301,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2304350,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2304459,MDB,1.0,0.0,0.0,0.977,0.023,0.0
2304509,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2304608,PDT,1.0,0.0,0.0,0.98,0.02,0.0
2304657,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2304707,PDT,0.997,0.003,0.0,0.988,0.012,0.0
2304806,PSDB,1.0,0.0,0.0,0.988,0.012,0.0
2304905,PSB,1.0,0.0,0.0,1.0,0.0,0.0
2304954,PSB,0.979,0.021,0.0,0.986,0.003,0.011
2305001,MDB,1.0,0.0,0.0,0.991,0.002,0.007
2305100,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2305209,PDT,1.0,0.0,0.0,0.993,0.0,0.007
2305233,PDT,0.999,0.001,0.0,0.997,0.001,0.002
2305266,PSD,0.993,0.007,0.0,0.957,0.014,0.029
2305308,PSB,1.0,0.0,0.0,0.995,0.0,0.005
2305332,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2305357,PSD,1.0,0.0,0.0,0.997,0.003,0.0
2305407,PDT,0.971,0.029,0.0,0.909,0.084,0.007
2305506,PSD,0.993,0.007,0.0,0.989,0.008,0.003
2305605,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2305654,PT,1.0,0.0,0.0,0.994,0.006,0.0
2305704,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2305803,PCdoB,0.989,0.011,0.0,0.967,0.019,0.014
2305902,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2306009,PT,1.0,0.0,0.0,1.0,0.0,0.0
2306108,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2306207,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2306256,PL,1.0,0.0,0.0,0.997,0.0,0.003
2306306,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2306405,PT,1.0,0.0,0.0,0.999,0.0,0.001
2306504,MDB,1.0,0.0,0.0,1.0,0.0,0.0
2306553,PDT,0.998,0.002,0.0,0.993,0.005,0.002
2306603,PP,1.0,0.0,0.0,0.997,0.003,0.0
2306702,PP,0.986,0.01,0.004,0.993,0.004,0.003
2306801,PDT,1.0,0.0,0.0,0.995,0.005,0.0
2306900,PSD,1.0,0.0,0.0,0.998,0.0,0.002
2307007,PDT,0.997,0.003,0.0,0.998,0.002,0.0
2307106,PSB,0.997,0.0,0.003,0.996,0.0,0.004
2307205,PSD,1.0,0.0,0.0,1.0,0.0,0.0
2307254,PSD,1.0,0.0,0.0,0.998,0.002,0.0
2307403,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2307502,PSD,0.997,0.003,0.0,0.952,0.025,0.023
2307601,PSB,0.998,0.0,0.002,0.995,0.0,0.005
2307635,MDB,1.0,0.0,0.0,0.987,0.004,0.009
2307650,PSDB,1.0,0.0,0.0,0.999,0.0,0.001
2307700,SOLIDARIEDADE,1.0,0.0,0.0,0.996,0.001,0.003
2307809,PDT,1.0,0.0,0.0,1.0,0.0,0.0
2307908,PP,1.0,0.0,0.0,1.0,0.0,0.0
2308005,PP,1.0,0.0,0.0,1.0,0.0,0.0
2308104,PT,1.0,0.0,0.0,1.0,0.0,0.0
2308203,PT,1.0,0.0,0.0,1.0,0.0,0.0
