ID_MUNICIPIO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
2613404,0.786,0.214,0.0,0.992,0.008,0.0
2613503,0.985,0.015,0.0,0.993,0.007,0.0
2613602,0.967,0.033,0.0,0.985,0.015,0.0
2613701,0.964,0.032,0.004,0.954,0.025,0.021
2613800,0.876,0.124,0.0,0.975,0.025,0.0
2613909,0.972,0.028,0.0,0.963,0.021,0.016
2614006,0.891,0.109,0.0,0.899,0.079,0.022
2614105,0.938,0.06,0.002,0.984,0.012,0.004
2614204,0.985,0.015,0.0,0.993,0.007,0.0
2614303,0.905,0.058,0.037,0.891,0.0,0.109
2614402,1.0,0.0,0.0,1.0,0.0,0.0
2614501,0.921,0.074,0.005,0.954,0.044,0.002
2614600,0.969,0.031,0.0,0.977,0.023,0.0
2614709,0.717,0.283,0.0,0.919,0.065,0.016
2614808,0.981,0.019,0.0,0.978,0.011,0.011
2614857,0.995,0.0,0.005,0.988,0.007,0.005
2615003,0.873,0.123,0.004,0.888,0.112,0.0
2615102,0.903,0.097,0.0,0.954,0.046,0.0
2615201,0.991,0.009,0.0,0.992,0.008,0.0
2615300,0.944,0.056,0.0,0.997,0.003,0.0
2615409,0.906,0.09,0.004,0.911,0.081,0.008
2615508,0.982,0.012,0.006,0.945,0.033,0.022
2615607,0.971,0.029,0.0,0.983,0.017,0.0
2615706,0.991,0.009,0.0,1.0,0.0,0.0
2615805,0.861,0.136,0.003,0.918,0.068,0.014
2615904,0.901,0.084,0.015,0.87,0.109,0.021
2616001,0.984,0.016,0.0,1.0,0.0,0.0
2616100,0.842,0.158,0.0,1.0,0.0,0.0
2616183,0.949,0.051,0.0,0.992,0.008,0.0
2616209,0.931,0.064,0.005,0.899,0.056,0.045
2616308,0.912,0.085,0.003,0.969,0.024,0.007
2616407,0.939,0.051,0.01,0.933,0.039,0.028
2616506,0.995,0.005,0.0,0.976,0.024,0.0
2700102,0.962,0.036,0.002,0.941,0.059,0.0
2700201,1.0,0.0,0.0,1.0,0.0,0.0
2700300,0.949,0.05,0.001,0.942,0.043,0.015
2700409,0.989,0.002,0.009,0.979,0.012,0.009
2700508,0.978,0.022,0.0,0.987,0.013,0.0
2700607,0.992,0.008,0.0,0.926,0.066,0.008
2700706,0.995,0.005,0.0,1.0,0.0,0.0
2700805,1.0,0.0,0.0,0.965,0.035,0.0
2700904,1.0,0.0,0.0,1.0,0.0,0.0
2701001,1.0,0.0,0.0,1.0,0.0,0.0
2701100,1.0,0.0,0.0,1.0,0.0,0.0
2701209,1.0,0.0,0.0,1.0,0.0,0.0
2701308,0.993,0.007,0.0,0.975,0.0,0.025
2701357,1.0,0.0,0.0,1.0,0.0,0.0
2701407,1.0,0.0,0.0,1.0,0.0,0.0
2701506,0.84,0.147,0.013,0.978,0.0,0.022
2701605,0.983,0.017,0.0,0.997,0.0,0.003
2701704,0.984,0.016,0.0,0.969,0.031,0.0
2701803,0.994,0.006,0.0,1.0,0.0,0.0
2701902,1.0,0.0,0.0,1.0,0.0,0.0
2702009,1.0,0.0,0.0,1.0,0.0,0.0
2702108,0.972,0.028,0.0,0.994,0.003,0.003
2702207,1.0,0.0,0.0,1.0,0.0,0.0
2702306,1.0,0.0,0.0,1.0,0.0,0.0
2702355,0.99,0.01,0.0,0.98,0.012,0.008
2702405,0.922,0.077,0.001,0.934,0.061,0.005
2702504,1.0,0.0,0.0,0.978,0.022,0.0
2702553,0.995,0.005,0.0,1.0,0.0,0.0
2702603,0.947,0.047,0.006,0.935,0.053,0.012
2702702,1.0,0.0,0.0,1.0,0.0,0.0
2702801,0.974,0.026,0.0,1.0,0.0,0.0
2702900,0.98,0.02,0.0,0.988,0.002,0.01
2703007,1.0,0.0,0.0,1.0,0.0,0.0
2703106,1.0,0.0,0.0,0.994,0.006,0.0
2703205,0.994,0.006,0.0,0.983,0.015,0.002
2703304,1.0,0.0,0.0,0.985,0.0,0.015
2703403,1.0,0.0,0.0,1.0,0.0,0.0
2703502,1.0,0.0,0.0,1.0,0.0,0.0
2703601,1.0,0.0,0.0,1.0,0.0,0.0
2703700,1.0,0.0,0.0,0.907,0.013,0.08
2703759,1.0,0.0,0.0,1.0,0.0,0.0
2703809,0.983,0.017,0.0,0.991,0.0,0.009
2703908,0.975,0.025,0.0,0.984,0.0,0.016
2704005,1.0,0.0,0.0,1.0,0.0,0.0
2704104,0.985,0.011,0.004,0.985,0.004,0.011
2704203,0.981,0.016,0.003,1.0,0.0,0.0
2704302,0.955,0.037,0.008,0.885,0.064,0.051
2704401,1.0,0.0,0.0,1.0,0.0,0.0
2704500,0.978,0.02,0.002,0.99,0.01,0.0
2704609,1.0,0.0,0.0,1.0,0.0,0.0
2704708,0.999,0.001,0.0,1.0,0.0,0.0
2704807,0.954,0.046,0.0,1.0,0.0,0.0
2704906,1.0,0.0,0.0,1.0,0.0,0.0
2705002,0.994,0.0,0.006,0.996,0.0,0.004
2705101,1.0,0.0,0.0,0.995,0.003,0.002
2705200,1.0,0.0,0.0,0.929,0.055,0.016
2705309,1.0,0.0,0.0,1.0,0.0,0.0
2705408,1.0,0.0,0.0,1.0,0.0,0.0
2705507,0.996,0.0,0.004,1.0,0.0,0.0
2705606,1.0,0.0,0.0,1.0,0.0,0.0
2705705,0.988,0.012,0.0,1.0,0.0,0.0
2705804,0.901,0.099,0.0,0.935,0.043,0.022
2705903,0.864,0.136,0.0,0.977,0.0,0.023
2706000,1.0,0.0,0.0,1.0,0.0,0.0
2706109,0.985,0.01,0.005,1.0,0.0,0.0
2706208,1.0,0.0,0.0,0.989,0.011,0.0
2706307,0.994,0.005,0.001,0.996,0.0,0.004
2706406,1.0,0.0,0.0,1.0,0.0,0.0
2706422,1.0,0.0,0.0,1.0,0.0,0.0
2706448,0.984,0.016,0.0,0.996,0.004,0.0
2706505,1.0,0.0,0.0,1.0,0.0,0.0
2706604,1.0,0.0,0.0,0.938,0.012,0.05
2706703,0.992,0.008,0.0,1.0,0.0,0.0
2706802,1.0,0.0,0.0,0.974,0.026,0.0
2706901,0.996,0.002,0.002,0.987,0.009,0.004
2707008,1.0,0.0,0.0,1.0,0.0,0.0
2707107,0.973,0.027,0.0,1.0,0.0,0.0
2707206,1.0,0.0,0.0,1.0,0.0,0.0
2707305,1.0,0.0,0.0,0.994,0.0,0.006
2707404,0.954,0.046,0.0,0.912,0.075,0.013
2707503,0.97,0.03,0.0,0.969,0.005,0.026
2707602,0.988,0.008,0.004,0.981,0.019,0.0
2707701,0.99,0.008,0.002,0.973,0.013,0.014
2707800,1.0,0.0,0.0,0.981,0.0,0.019
2707909,0.968,0.011,0.021,0.979,0.0,0.021
2708006,1.0,0.0,0.0,0.998,0.0,0.002
2708105,1.0,0.0,0.0,1.0,0.0,0.0
2708204,1.0,0.0,0.0,1.0,0.0,0.0
2708303,1.0,0.0,0.0,1.0,0.0,0.0
2708402,0.965,0.035,0.0,0.989,0.002,0.009
2708501,1.0,0.0,0.0,0.978,0.0,0.022
2708600,0.999,0.001,0.0,0.998,0.002,0.0
2708709,0.992,0.008,0.0,0.969,0.016,0.015
2708808,0.926,0.067,0.007,0.92,0.066,0.014
2708907,1.0,0.0,0.0,1.0,0.0,0.0
2708956,1.0,0.0,0.0,0.984,0.0,0.016
2709004,1.0,0.0,0.0,0.955,0.045,0.0
2709103,1.0,0.0,0.0,0.981,0.0,0.019
2709152,1.0,0.0,0.0,1.0,0.0,0.0
2709202,0.96,0.04,0.0,0.991,0.005,0.004
2709301,1.0,0.0,0.0,1.0,0.0,0.0
2709400,0.963,0.037,0.0,1.0,0.0,0.0
2800100,0.813,0.156,0.031,0.73,0.243,0.027
2800209,0.866,0.128,0.006,0.882,0.056,0.062
2800308,0.979,0.018,0.003,0.957,0.037,0.006
2800407,0.923,0.077,0.0,0.933,0.059,0.008
2800506,0.863,0.137,0.0,0.836,0.109,0.055
2800605,0.893,0.091,0.016,0.887,0.089,0.024
2800670,0.846,0.154,0.0,0.84,0.148,0.012
2800704,0.822,0.17,0.008,0.978,0.022,0.0
2801009,0.887,0.106,0.007,0.805,0.171,0.024
2801108,0.848,0.152,0.0,0.958,0.042,0.0
2801207,0.783,0.207,0.01,0.843,0.097,0.06
2801306,0.895,0.098,0.007,0.952,0.044,0.004
2801405,0.889,0.108,0.003,0.901,0.077,0.022
2801504,0.953,0.042,0.005,0.951,0.02,0.029
2801603,1.0,0.0,0.0,0.988,0.0,0.012
2801702,0.929,0.068,0.003,0.941,0.044,0.015
2801900,0.719,0.25,0.031,0.957,0.0,0.043
2802007,0.883,0.117,0.0,0.964,0.012,0.024
2802106,0.892,0.1,0.008,0.874,0.091,0.035
2802205,0.86,0.14,0.0,0.765,0.059,0.176
2802304,0.672,0.317,0.011,0.653,0.297,0.05
2802403,0.855,0.145,0.0,0.863,0.074,0.063
2802502,0.98,0.02,0.0,0.917,0.083,0.0
2802601,0.806,0.184,0.01,0.949,0.051,0.0
2802700,0.916,0.075,0.009,0.916,0.036,0.048
2802809,0.907,0.09,0.003,0.907,0.073,0.02
2802908,0.837,0.154,0.009,0.873,0.097,0.03
2803005,0.998,0.0,0.002,0.977,0.01,0.013
2803104,0.969,0.031,0.0,0.873,0.109,0.018
2803203,0.886,0.103,0.011,0.871,0.093,0.036
2803302,0.942,0.058,0.0,0.873,0.12,0.007
2803401,0.909,0.085,0.006,0.89,0.11,0.0
2803500,0.869,0.121,0.01,0.916,0.078,0.006
2803609,0.838,0.157,0.005,0.778,0.174,0.048
2803708,0.853,0.147,0.0,0.803,0.197,0.0
2803807,0.872,0.128,0.0,0.939,0.061,0.0
2803906,0.75,0.243,0.007,0.889,0.085,0.026
2804003,0.789,0.194,0.017,0.889,0.079,0.032
2804102,0.72,0.28,0.0,0.812,0.188,0.0
2804201,0.73,0.242,0.028,0.93,0.047,0.023
2804300,0.988,0.012,0.0,0.926,0.029,0.045
2804409,0.979,0.01,0.011,0.983,0.017,0.0
2804458,0.929,0.071,0.0,0.941,0.059,0.0
2804508,0.89,0.088,0.022,0.958,0.034,0.008
2804607,0.906,0.094,0.0,0.913,0.073,0.014
2804706,0.877,0.105,0.018,0.911,0.071,0.018
2804805,0.954,0.045,0.001,0.966,0.032,0.002
2804904,0.943,0.057,0.0,0.873,0.089,0.038
2805000,0.897,0.103,0.0,0.853,0.118,0.029
2805109,0.86,0.123,0.017,0.9,0.1,0.0
2805208,0.966,0.023,0.011,0.878,0.049,0.073
2805307,0.831,0.154,0.015,0.84,0.086,0.074
2805406,0.814,0.181,0.005,0.731,0.235,0.034
2805505,0.935,0.052,0.013,0.826,0.135,0.039
2805604,0.817,0.177,0.006,0.837,0.078,0.085
2805703,0.912,0.061,0.027,0.914,0.086,0.0
2805802,0.781,0.204,0.015,0.799,0.111,0.09
2805901,0.726,0.274,0.0,0.935,0.056,0.009
2806008,0.887,0.099,0.014,0.932,0.057,0.011
2806107,0.92,0.061,0.019,0.936,0.038,0.026
2806206,0.836,0.16,0.004,0.951,0.049,0.0
2806305,0.84,0.149,0.011,0.927,0.052,0.021
2806404,1.0,0.0,0.0,0.947,0.053,0.0
2806503,0.948,0.052,0.0,1.0,0.0,0.0
2806602,0.882,0.118,0.0,0.964,0.036,0.0
2806701,0.998,0.0,0.002,0.986,0.014,0.0
2806800,0.864,0.128,0.008,0.75,0.25,0.0
2806909,0.949,0.051,0.0,0.944,0.056,0.0
2807006,0.792,0.146,0.062,0.938,0.0,0.062
2807105,0.934,0.066,0.0,0.937,0.051,0.012
2807204,0.787,0.213,0.0,0.851,0.149,0.0
2807303,0.962,0.038,0.0,0.773,0.227,0.0
2807402,0.94,0.049,0.011,0.881,0.1,0.019
2807501,0.953,0.047,0.0,0.992,0.0,0.008
2807600,0.884,0.098,0.018,0.891,0.074,0.035
2900108,0.987,0.013,0.0,0.973,0.013,0.014
2900207,0.996,0.004,0.0,1.0,0.0,0.0
2900306,0.941,0.048,0.011,0.878,0.068,0.054
2900355,0.989,0.0,0.011,0.984,0.016,0.0
2900405,0.692,0.291,0.017,0.884,0.111,0.005
2900504,0.974,0.026,0.0,0.926,0.008,0.066
2900603,1.0,0.0,0.0,0.979,0.021,0.0
2900702,0.924,0.064,0.012,0.738,0.257,0.005
2900801,0.851,0.122,0.027,0.826,0.116,0.058
2900900,0.892,0.084,0.024,0.912,0.029,0.059
2901007,0.927,0.073,0.0,0.96,0.04,0.0
2901106,0.924,0.058,0.018,0.851,0.1,0.049
2901155,1.0,0.0,0.0,0.985,0.004,0.011
2901205,0.862,0.104,0.034,0.905,0.05,0.045
2901304,0.992,0.008,0.0,0.992,0.008,0.0
2901353,0.921,0.069,0.01,0.888,0.056,0.056
2901403,0.963,0.032,0.005,0.94,0.027,0.033
2901502,1.0,0.0,0.0,1.0,0.0,0.0
2901601,0.906,0.094,0.0,0.976,0.012,0.012
2901700,0.841,0.138,0.021,0.861,0.089,0.05
2901809,0.973,0.009,0.018,0.984,0.0,0.016
2901908,0.8,0.196,0.004,0.812,0.156,0.032
2901957,0.822,0.14,0.038,0.881,0.0,0.119
2902005,0.93,0.064,0.006,0.845,0.092,0.063
2902054,0.883,0.101,0.016,0.872,0.084,0.044
2902104,0.86,0.122,0.018,0.88,0.045,0.075
2902203,0.973,0.027,0.0,0.919,0.037,0.044
2902252,0.782,0.136,0.082,0.953,0.009,0.038
2902302,0.845,0.136,0.019,0.951,0.049,0.0
2902401,0.894,0.097,0.009,0.756,0.238,0.006
2902500,0.869,0.131,0.0,0.963,0.027,0.01
2902609,0.851,0.133,0.016,0.942,0.026,0.032
2902658,1.0,0.0,0.0,0.981,0.006,0.013
2902708,0.88,0.115,0.005,0.858,0.084,0.058
2902807,0.915,0.083,0.002,0.956,0.028,0.016
2902906,0.853,0.136,0.011,0.942,0.034,0.024
2903003,1.0,0.0,0.0,1.0,0.0,0.0
2903102,0.958,0.0,0.042,0.885,0.09,0.025
2903201,0.914,0.084,0.002,0.917,0.064,0.019
2903235,0.994,0.006,0.0,0.977,0.0,0.023
2903276,0.975,0.02,0.005,0.99,0.01,0.0
2903300,0.867,0.12,0.013,0.821,0.131,0.048
2903409,0.809,0.154,0.037,0.751,0.219,0.03
2903508,0.904,0.076,0.02,0.933,0.043,0.024
2903607,0.788,0.196,0.016,0.794,0.154,0.052
2903706,0.923,0.077,0.0,0.911,0.045,0.044
2903805,0.945,0.039,0.016,0.927,0.038,0.035
2903904,0.962,0.038,0.0,0.975,0.025,0.0
2903953,0.936,0.051,0.013,0.873,0.0,0.127
2904001,0.988,0.012,0.0,0.96,0.035,0.005
2904050,0.911,0.086,0.003,0.85,0.121,0.029
2904100,0.954,0.042,0.004,0.976,0.008,0.016
2904209,0.965,0.028,0.007,0.845,0.085,0.07
2904308,0.953,0.042,0.005,0.851,0.09,0.059
2904407,0.968,0.016,0.016,0.96,0.0,0.04
2904506,0.981,0.006,0.013,0.955,0.038,0.007
2904605,0.935,0.065,0.0,0.955,0.042,0.003
2904704,0.82,0.161,0.019,0.91,0.019,0.071
2904753,0.93,0.07,0.0,0.957,0.023,0.02
2904803,0.955,0.034,0.011,0.851,0.032,0.117
2904852,0.929,0.068,0.003,0.951,0.04,0.009
2904902,0.886,0.087,0.027,0.927,0.053,0.02
2905008,0.993,0.007,0.0,0.924,0.051,0.025
2905107,1.0,0.0,0.0,0.981,0.006,0.013
2905156,0.964,0.036,0.0,1.0,0.0,0.0
2905206,0.887,0.111,0.002,0.835,0.136,0.029
2905305,0.945,0.055,0.0,0.984,0.012,0.004
2905404,0.829,0.131,0.04,0.795,0.145,0.06
2905503,1.0,0.0,0.0,0.991,0.009,0.0
2905602,0.785,0.179,0.036,0.856,0.107,0.037
2905701,0.936,0.061,0.003,0.898,0.083,0.019
2905800,0.875,0.109,0.016,0.844,0.101,0.055
2905909,0.869,0.108,0.023,0.835,0.083,0.082
2906006,0.914,0.071,0.015,0.919,0.037,0.044
2906105,0.974,0.02,0.006,0.941,0.041,0.018
2906204,1.0,0.0,0.0,1.0,0.0,0.0
2906303,0.8,0.181,0.019,0.85,0.092,0.058
2906402,0.928,0.072,0.0,0.866,0.103,0.031
2906501,0.89,0.095,0.015,0.858,0.101,0.041
2906600,0.916,0.084,0.0,0.922,0.036,0.042
2906709,0.885,0.088,0.027,0.799,0.072,0.129
2906808,0.82,0.147,0.033,0.761,0.138,0.101
2906824,0.938,0.057,0.005,0.886,0.062,0.052
2906857,0.916,0.076,0.008,0.862,0.08,0.058
2906873,0.916,0.075,0.009,0.922,0.06,0.018
2906899,0.889,0.095,0.016,0.931,0.052,0.017
2906907,0.94,0.045,0.015,0.913,0.057,0.03
2907004,0.873,0.127,0.0,0.883,0.117,0.0
2907103,0.926,0.054,0.02,0.93,0.041,0.029
2907202,0.881,0.092,0.027,0.883,0.052,0.065
2907301,0.99,0.007,0.003,0.963,0.006,0.031
2907400,0.953,0.047,0.0,1.0,0.0,0.0
2907509,0.961,0.036,0.003,0.944,0.03,0.026
2907558,0.952,0.048,0.0,0.955,0.034,0.011
2907608,0.852,0.11,0.038,0.91,0.074,0.016
2907707,0.961,0.034,0.005,0.865,0.128,0.007
2907806,0.997,0.003,0.0,0.996,0.004,0.0
2907905,0.884,0.092,0.024,0.911,0.038,0.051
2908002,0.791,0.144,0.065,0.903,0.056,0.041
2908101,0.941,0.059,0.0,0.927,0.045,0.028
2908200,0.982,0.011,0.007,0.966,0.003,0.031
2908309,0.894,0.079,0.027,0.901,0.045,0.054
2908408,0.898,0.088,0.014,0.885,0.096,0.019
2908507,0.997,0.003,0.0,0.995,0.0,0.005
2908606,0.742,0.22,0.038,0.778,0.181,0.041
2908705,0.914,0.076,0.01,0.971,0.023,0.006
2908804,0.917,0.083,0.0,0.723,0.262,0.015
2908903,0.855,0.127,0.018,0.912,0.052,0.036
2909000,0.966,0.023,0.011,0.987,0.0,0.013
2909109,0.983,0.017,0.0,0.956,0.01,0.034
2909208,0.862,0.113,0.025,0.929,0.033,0.038
2909307,0.885,0.101,0.014,0.908,0.048,0.044
2909406,0.9,0.09,0.01,0.957,0.027,0.016
2909505,0.964,0.018,0.018,0.976,0.0,0.024
2909604,0.891,0.095,0.014,0.945,0.015,0.04
2909703,0.974,0.021,0.005,0.932,0.04,0.028
2909802,0.931,0.064,0.005,0.898,0.082,0.02
2909901,0.927,0.064,0.009,0.933,0.039,0.028
2910008,1.0,0.0,0.0,0.977,0.006,0.017
2910057,0.898,0.092,0.01,0.893,0.083,0.024
2910107,1.0,0.0,0.0,1.0,0.0,0.0
2910206,1.0,0.0,0.0,0.987,0.013,0.0
2910305,0.84,0.136,0.024,0.981,0.0,0.019
2910404,0.853,0.119,0.028,0.837,0.085,0.078
2910503,0.789,0.184,0.027,0.784,0.142,0.074
2910602,0.684,0.277,0.039,0.826,0.13,0.044
2910701,0.817,0.157,0.026,0.794,0.159,0.047
2910727,0.847,0.131,0.022,0.859,0.103,0.038
2910750,0.902,0.089,0.009,0.929,0.054,0.017
2910776,0.976,0.012,0.012,0.821,0.164,0.015
2910800,0.884,0.1,0.016,0.849,0.116,0.035
2910859,0.927,0.055,0.018,0.968,0.018,0.014
2910909,0.82,0.164,0.016,1.0,0.0,0.0
2911006,0.97,0.03,0.0,1.0,0.0,0.0
2911105,0.949,0.041,0.01,0.967,0.018,0.015
2911204,0.9,0.092,0.008,0.938,0.042,0.02
2911253,0.961,0.039,0.0,0.84,0.16,0.0
2911303,0.977,0.016,0.007,0.975,0.006,0.019
2911402,0.99,0.01,0.0,1.0,0.0,0.0
2911501,0.821,0.154,0.025,0.886,0.114,0.0
2911600,0.934,0.044,0.022,0.873,0.096,0.031
2911659,0.876,0.114,0.01,0.9,0.04,0.06
2911709,0.935,0.046,0.019,0.958,0.024,0.018
2911808,0.787,0.152,0.061,0.864,0.016,0.12
2911857,0.953,0.029,0.018,0.934,0.04,0.026
2911907,0.931,0.05,0.019,0.917,0.043,0.04
2912004,0.959,0.016,0.025,0.964,0.029,0.007
2912103,0.941,0.055,0.004,0.995,0.005,0.0
2912202,0.941,0.056,0.003,0.965,0.028,0.007
2912301,0.915,0.063,0.022,0.791,0.175,0.034
2912400,0.981,0.019,0.0,0.876,0.053,0.071
2912509,0.973,0.027,0.0,0.953,0.006,0.041
2912608,1.0,0.0,0.0,1.0,0.0,0.0
2912707,0.906,0.086,0.008,0.827,0.126,0.047
2912806,0.926,0.066,0.008,0.916,0.061,0.023
2912905,0.785,0.199,0.016,0.87,0.109,0.021
2913002,0.99,0.005,0.005,0.955,0.005,0.04
2913101,0.982,0.018,0.0,0.876,0.055,0.069
2913200,0.949,0.049,0.002,0.955,0.02,0.025
2913309,0.957,0.033,0.01,0.978,0.0,0.022
2913408,0.922,0.069,0.009,0.904,0.079,0.017
2913457,0.917,0.071,0.012,0.855,0.084,0.061
2913507,0.925,0.056,0.019,0.877,0.091,0.032
2913606,0.755,0.223,0.022,0.82,0.116,0.064
2913705,0.849,0.134,0.017,0.917,0.057,0.026
2913804,0.831,0.146,0.023,0.864,0.068,0.068
2913903,0.885,0.115,0.0,0.847,0.146,0.007
2914000,0.782,0.193,0.025,0.829,0.129,0.042
2914109,0.931,0.031,0.038,0.878,0.057,0.065
2914208,0.849,0.128,0.023,0.903,0.014,0.083
2914307,0.986,0.007,0.007,0.9,0.047,0.053
2914406,0.996,0.004,0.0,0.975,0.018,0.007
2914505,0.719,0.268,0.013,0.84,0.128,0.032
2914604,1.0,0.0,0.0,0.999,0.0,0.001
2914653,0.726,0.216,0.058,0.764,0.13,0.106
2914703,0.947,0.043,0.01,0.927,0.052,0.021
2914802,0.868,0.116,0.016,0.813,0.155,0.032
2914901,0.881,0.106,0.013,0.795,0.142,0.063
2915007,0.981,0.019,0.0,0.98,0.004,0.016
2915106,0.917,0.077,0.006,0.925,0.045,0.03
2915205,0.877,0.116,0.007,0.995,0.0,0.005
2915304,0.843,0.137,0.02,0.847,0.102,0.051
2915353,0.923,0.072,0.005,0.98,0.012,0.008
2915403,0.843,0.145,0.012,0.92,0.027,0.053
2915502,0.804,0.188,0.008,0.836,0.112,0.052
2915601,0.963,0.031,0.006,0.995,0.0,0.005
2915700,0.898,0.093,0.009,0.973,0.027,0.0
2915809,0.87,0.115,0.015,0.933,0.038,0.029
2915908,0.893,0.099,0.008,0.892,0.096,0.012
2916005,0.885,0.106,0.009,0.834,0.142,0.024
2916104,0.951,0.035,0.014,0.86,0.131,0.009
2916203,0.93,0.047,0.023,0.907,0.083,0.01
2916302,0.743,0.25,0.007,0.822,0.121,0.057
2916401,0.907,0.085,0.008,0.913,0.068,0.019
2916500,0.821,0.161,0.018,0.78,0.066,0.154
2916609,0.866,0.104,0.03,0.793,0.184,0.023
2916708,0.944,0.047,0.009,0.897,0.046,0.057
2916807,0.9,0.096,0.004,0.818,0.119,0.063
2916856,1.0,0.0,0.0,1.0,0.0,0.0
2916906,0.989,0.011,0.0,0.969,0.031,0.0
2917003,0.889,0.103,0.008,0.896,0.075,0.029
2917102,0.939,0.042,0.019,0.919,0.019,0.062
2917201,0.973,0.027,0.0,0.919,0.046,0.035
2917300,0.869,0.122,0.009,0.851,0.114,0.035
2917334,0.98,0.013,0.007,0.931,0.046,0.023
2917359,1.0,0.0,0.0,0.992,0.0,0.008
2917409,0.956,0.044,0.0,0.988,0.006,0.006
2917508,0.931,0.054,0.015,0.872,0.079,0.049
2917607,0.954,0.044,0.002,0.956,0.032,0.012
2917706,0.955,0.037,0.008,0.966,0.023,0.011
2917805,0.937,0.055,0.008,0.929,0.017,0.054
2917904,0.782,0.207,0.011,0.762,0.18,0.058
2918001,0.884,0.109,0.007,0.847,0.102,0.051
2918100,0.927,0.064,0.009,0.918,0.029,0.053
2918209,0.946,0.027,0.027,0.866,0.108,0.026
2918308,0.952,0.043,0.005,0.972,0.006,0.022
2918357,0.997,0.003,0.0,0.997,0.0,0.003
2918407,0.969,0.031,0.0,0.942,0.047,0.011
2918456,0.815,0.162,0.023,0.935,0.022,0.043
2918506,0.958,0.033,0.009,0.978,0.0,0.022
2918555,0.938,0.037,0.025,0.833,0.115,0.052
2918605,1.0,0.0,0.0,0.945,0.044,0.011
2918704,1.0,0.0,0.0,0.966,0.0,0.034
2918753,0.869,0.126,0.005,0.917,0.042,0.041
2918803,0.966,0.034,0.0,0.984,0.005,0.011
2918902,0.851,0.128,0.021,0.955,0.023,0.022
2919009,0.878,0.122,0.0,1.0,0.0,0.0
2919058,0.964,0.036,0.0,0.96,0.03,0.01
2919108,0.822,0.171,0.007,0.911,0.048,0.041
2919157,0.986,0.011,0.003,0.957,0.033,0.01
2919207,0.909,0.088,0.003,0.9,0.079,0.021
2919306,0.934,0.051,0.015,0.899,0.068,0.033
2919405,1.0,0.0,0.0,1.0,0.0,0.0
2919504,0.953,0.038,0.009,0.941,0.037,0.022
2919553,0.968,0.032,0.0,0.976,0.017,0.007
2919603,0.839,0.134,0.027,0.966,0.034,0.0
2919702,0.894,0.101,0.005,0.872,0.112,0.016
2919801,0.964,0.034,0.002,0.969,0.015,0.016
2919900,0.945,0.028,0.027,0.959,0.0,0.041
2919926,0.925,0.075,0.0,1.0,0.0,0.0
2919959,0.988,0.012,0.0,0.969,0.016,0.015
2920007,0.938,0.044,0.018,0.716,0.147,0.137
2920106,0.935,0.056,0.009,0.888,0.088,0.024
2920205,0.978,0.017,0.005,0.954,0.011,0.035
2920304,0.969,0.023,0.008,1.0,0.0,0.0
2920403,0.943,0.048,0.009,0.902,0.046,0.052
2920452,0.894,0.083,0.023,0.896,0.055,0.049
2920502,0.978,0.019,0.003,0.963,0.009,0.028
2920601,0.92,0.065,0.015,0.968,0.021,0.011
2920700,0.712,0.263,0.025,0.799,0.112,0.089
2920809,0.961,0.039,0.0,1.0,0.0,0.0
2920908,0.904,0.096,0.0,0.935,0.058,0.007
2921005,0.987,0.013,0.0,0.995,0.005,0.0
2921054,0.971,0.029,0.0,0.927,0.058,0.015
2921104,0.838,0.145,0.017,0.956,0.04,0.004
2921203,0.909,0.083,0.008,0.929,0.05,0.021
2921302,0.844,0.15,0.006,0.821,0.093,0.086
2921401,0.946,0.05,0.004,0.818,0.091,0.091
2921450,0.982,0.018,0.0,0.863,0.127,0.01
2921500,0.851,0.126,0.023,0.869,0.046,0.085
2921609,1.0,0.0,0.0,0.958,0.025,0.017
2921708,0.967,0.031,0.002,0.995,0.0,0.005
2921807,1.0,0.0,0.0,0.926,0.061,0.013
2921906,0.994,0.006,0.0,0.987,0.0,0.013
2922003,0.962,0.031,0.007,0.865,0.114,0.021
2922052,0.972,0.019,0.009,0.948,0.031,0.021
2922102,1.0,0.0,0.0,1.0,0.0,0.0
2922201,0.948,0.052,0.0,0.957,0.032,0.011
2922250,0.847,0.13,0.023,0.901,0.052,0.047
2922300,0.94,0.046,0.014,0.941,0.054,0.005
2922409,0.89,0.103,0.007,0.872,0.111,0.017
2922508,1.0,0.0,0.0,0.998,0.0,0.002
2922607,0.873,0.118,0.009,0.801,0.141,0.058
2922656,0.837,0.139,0.024,0.72,0.183,0.097
2922706,0.938,0.046,0.016,0.836,0.098,0.066
2922730,0.964,0.012,0.024,0.86,0.105,0.035
2922755,0.88,0.12,0.0,0.97,0.03,0.0
2922805,0.944,0.056,0.0,0.933,0.006,0.061
2922854,1.0,0.0,0.0,0.92,0.0,0.08
2922904,0.896,0.088,0.016,0.92,0.053,0.027
2923001,0.895,0.096,0.009,0.901,0.071,0.028
2923035,1.0,0.0,0.0,0.994,0.0,0.006
2923050,0.976,0.024,0.0,1.0,0.0,0.0
2923100,0.903,0.091,0.006,0.912,0.084,0.004
2923209,0.986,0.014,0.0,0.976,0.008,0.016
2923308,0.777,0.192,0.031,0.967,0.022,0.011
